cod-ca;ca;cod-prov;prov;ano;mes;form-soc;num-con;capt-suscr-con;capt-desem-con
10;Comunitat Valenciana;03;Alacant / Alicante;2011;3;Otras;1;3012;3012
01;Andalucía;04;Almería;2011;3;Otras;1;3100;3100
07;Castilla y León;05;Ávila;2011;3;Otras;1;100000;100000
11;Extremadura;06;Badajoz;2011;3;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2011;3;Otras;2;6100;6100
09;Cataluña;08;Barcelona;2011;3;Otras;7;6100;6100
07;Castilla y León;09;Burgos;2011;3;Otras;0;0;0
11;Extremadura;10;Cáceres;2011;3;Otras;0;0;0
01;Andalucía;11;Cádiz;2011;3;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2011;3;Otras;2;9030;9030
08;Castilla-La Mancha;13;Ciudad Real;2011;3;Otras;0;0;0
01;Andalucía;14;Córdoba;2011;3;Otras;1;3500;3500
12;Galicia;15;Coruña, A;2011;3;Otras;7;3100;3100
08;Castilla-La Mancha;16;Cuenca;2011;3;Otras;0;0;0
09;Cataluña;17;Girona;2011;3;Otras;0;0;0
01;Andalucía;18;Granada;2011;3;Otras;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2011;3;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2011;3;Otras;0;0;0
01;Andalucía;21;Huelva;2011;3;Otras;2;6112;6112
02;Aragón;22;Huesca;2011;3;Otras;0;0;0
01;Andalucía;23;Jaén;2011;3;Otras;0;0;0
07;Castilla y León;24;León;2011;3;Otras;0;0;0
09;Cataluña;25;Lleida;2011;3;Otras;0;0;0
17;La Rioja;26;Rioja, La;2011;3;Otras;1;40000;40000
12;Galicia;27;Lugo;2011;3;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2011;3;Otras;10;22406;22406
01;Andalucía;29;Málaga;2011;3;Otras;2;1020;1020
14;Región de Murcia;30;Murcia;2011;3;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2011;3;Otras;0;0;0
12;Galicia;32;Ourense;2011;3;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2011;3;Otras;2;4010;4010
07;Castilla y León;34;Palencia;2011;3;Otras;0;0;0
05;Canarias;35;Palmas, Las;2011;3;Otras;1;500;500
12;Galicia;36;Pontevedra;2011;3;Otras;0;0;0
07;Castilla y León;37;Salamanca;2011;3;Otras;2;143188;143188
05;Canarias;38;Santa Cruz de Tenerife;2011;3;Otras;3;603709;603709
06;Cantabria;39;Cantabria;2011;3;Otras;1;3000;3000
07;Castilla y León;40;Segovia;2011;3;Otras;0;0;0
01;Andalucía;41;Sevilla;2011;3;Otras;2;13200;13200
07;Castilla y León;42;Soria;2011;3;Otras;0;0;0
09;Cataluña;43;Tarragona;2011;3;Otras;2;3000;3000
02;Aragón;44;Teruel;2011;3;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;3;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2011;3;Otras;3;7010;7010
07;Castilla y León;47;Valladolid;2011;3;Otras;0;0;0
16;País Vasco;48;Bizkaia;2011;3;Otras;0;0;0
07;Castilla y León;49;Zamora;2011;3;Otras;0;0;0
02;Aragón;50;Zaragoza;2011;3;Otras;2;1000;1000
18;Ceuta;51;Ceuta;2011;3;Otras;0;0;0
19;Melilla;52;Melilla;2011;3;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2011;4;SA;1;66000;66000
08;Castilla-La Mancha;02;Albacete;2011;4;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2011;4;SA;2;120000;120000
01;Andalucía;04;Almería;2011;4;SA;0;0;0
07;Castilla y León;05;Ávila;2011;4;SA;0;0;0
11;Extremadura;06;Badajoz;2011;4;SA;0;0;0
04;Illes Balears;07;Illes Balears;2011;4;SA;0;0;0
09;Cataluña;08;Barcelona;2011;4;SA;6;480000;480000
07;Castilla y León;09;Burgos;2011;4;SA;1;150000;150000
11;Extremadura;10;Cáceres;2011;4;SA;0;0;0
01;Andalucía;11;Cádiz;2011;4;SA;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2011;4;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2011;4;SA;0;0;0
01;Andalucía;14;Córdoba;2011;4;SA;0;0;0
12;Galicia;15;Coruña, A;2011;4;SA;3;180000;135000
08;Castilla-La Mancha;16;Cuenca;2011;4;SA;0;0;0
09;Cataluña;17;Girona;2011;4;SA;0;0;0
01;Andalucía;18;Granada;2011;4;SA;1;60000;15000
08;Castilla-La Mancha;19;Guadalajara;2011;4;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2011;4;SA;0;0;0
01;Andalucía;21;Huelva;2011;4;SA;1;60000;35400
02;Aragón;22;Huesca;2011;4;SA;0;0;0
01;Andalucía;23;Jaén;2011;4;SA;1;150000;150000
07;Castilla y León;24;León;2011;4;SA;0;0;0
09;Cataluña;25;Lleida;2011;4;SA;0;0;0
17;La Rioja;26;Rioja, La;2011;4;SA;0;0;0
12;Galicia;27;Lugo;2011;4;SA;1;60000;60000
13;Comunidad de Madrid;28;Madrid;2011;4;SA;18;5264102;5006102
01;Andalucía;29;Málaga;2011;4;SA;0;0;0
14;Región de Murcia;30;Murcia;2011;4;SA;0;0;0
15;C. Foral de Navarra;31;Navarra;2011;4;SA;1;300000;300000
12;Galicia;32;Ourense;2011;4;SA;1;500000;500000
03;Principado de Asturias;33;Asturias;2011;4;SA;1;60000;60000
07;Castilla y León;34;Palencia;2011;4;SA;0;0;0
05;Canarias;35;Palmas, Las;2011;4;SA;0;0;0
12;Galicia;36;Pontevedra;2011;4;SA;3;870200;615200
07;Castilla y León;37;Salamanca;2011;4;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2011;4;SA;3;498401;498401
06;Cantabria;39;Cantabria;2011;4;SA;1;60000;15000
07;Castilla y León;40;Segovia;2011;4;SA;0;0;0
01;Andalucía;41;Sevilla;2011;4;SA;0;0;0
07;Castilla y León;42;Soria;2011;4;SA;0;0;0
09;Cataluña;43;Tarragona;2011;4;SA;0;0;0
02;Aragón;44;Teruel;2011;4;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;4;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2011;4;SA;0;0;0
07;Castilla y León;47;Valladolid;2011;4;SA;0;0;0
16;País Vasco;48;Bizkaia;2011;4;SA;0;0;0
07;Castilla y León;49;Zamora;2011;4;SA;0;0;0
02;Aragón;50;Zaragoza;2011;4;SA;2;33350000;8337500
18;Ceuta;51;Ceuta;2011;4;SA;0;0;0
19;Melilla;52;Melilla;2011;4;SA;0;0;0
16;País Vasco;01;Araba / Álava;2011;4;SL;34;7296442;7296442
08;Castilla-La Mancha;02;Albacete;2011;4;SL;53;2286028;2286028
10;Comunitat Valenciana;03;Alacant / Alicante;2011;4;SL;300;10817388;10817388
01;Andalucía;04;Almería;2011;4;SL;111;5200969;5200969
07;Castilla y León;05;Ávila;2011;4;SL;21;166972;166972
11;Extremadura;06;Badajoz;2011;4;SL;60;1439467;1439467
04;Illes Balears;07;Illes Balears;2011;4;SL;209;1605283;1605283
09;Cataluña;08;Barcelona;2011;4;SL;1076;17798090;17798090
07;Castilla y León;09;Burgos;2011;4;SL;40;307370;307370
11;Extremadura;10;Cáceres;2011;4;SL;31;38335573;38335573
01;Andalucía;11;Cádiz;2011;4;SL;135;1151110;1151110
10;Comunitat Valenciana;12;Castelló / Castellón;2011;4;SL;85;3372168;3372168
08;Castilla-La Mancha;13;Ciudad Real;2011;4;SL;68;2657069;2657069
01;Andalucía;14;Córdoba;2011;4;SL;78;3391706;3391706
12;Galicia;15;Coruña, A;2011;4;SL;146;1852160;1852160
08;Castilla-La Mancha;16;Cuenca;2011;4;SL;30;584810;584810
09;Cataluña;17;Girona;2011;4;SL;109;831334;831334
01;Andalucía;18;Granada;2011;4;SL;124;1946243;1946243
08;Castilla-La Mancha;19;Guadalajara;2011;4;SL;24;239862;239862
16;País Vasco;20;Gipuzkoa;2011;4;SL;85;3968744;3968744
01;Andalucía;21;Huelva;2011;4;SL;57;9497437;9497437
02;Aragón;22;Huesca;2011;4;SL;34;896242;896242
01;Andalucía;23;Jaén;2011;4;SL;57;1663832;1663832
07;Castilla y León;24;León;2011;4;SL;40;257252;257252
09;Cataluña;25;Lleida;2011;4;SL;59;1805748;1805748
17;La Rioja;26;Rioja, La;2011;4;SL;32;1744542;1744542
12;Galicia;27;Lugo;2011;4;SL;36;349213;349213
13;Comunidad de Madrid;28;Madrid;2011;4;SL;1385;118932296;118932296
01;Andalucía;29;Málaga;2011;4;SL;280;16754982;16754982
14;Región de Murcia;30;Murcia;2011;4;SL;208;7281304;7281304
15;C. Foral de Navarra;31;Navarra;2011;4;SL;84;2719461;2719461
12;Galicia;32;Ourense;2011;4;SL;24;117292;117292
03;Principado de Asturias;33;Asturias;2011;4;SL;105;2338800;2338800
07;Castilla y León;34;Palencia;2011;4;SL;15;1492478;1492478
05;Canarias;35;Palmas, Las;2011;4;SL;131;1803270;1803270
12;Galicia;36;Pontevedra;2011;4;SL;134;2002670;2002670
07;Castilla y León;37;Salamanca;2011;4;SL;37;1285058;1285058
05;Canarias;38;Santa Cruz de Tenerife;2011;4;SL;114;1090660;1090660
06;Cantabria;39;Cantabria;2011;4;SL;73;1043641;1043641
07;Castilla y León;40;Segovia;2011;4;SL;20;161863;161863
01;Andalucía;41;Sevilla;2011;4;SL;274;6919639;6919639
07;Castilla y León;42;Soria;2011;4;SL;6;51222;51222
09;Cataluña;43;Tarragona;2011;4;SL;87;1718560;1718560
02;Aragón;44;Teruel;2011;4;SL;8;113227;113227
08;Castilla-La Mancha;45;Toledo;2011;4;SL;75;2404361;2404361
10;Comunitat Valenciana;46;València / Valencia;2011;4;SL;379;5376943;5376943
07;Castilla y León;47;Valladolid;2011;4;SL;93;1576901;1576901
16;País Vasco;48;Bizkaia;2011;4;SL;122;7241370;7241370
07;Castilla y León;49;Zamora;2011;4;SL;18;312294;312294
02;Aragón;50;Zaragoza;2011;4;SL;104;2725362;2725362
18;Ceuta;51;Ceuta;2011;4;SL;7;62366;62366
19;Melilla;52;Melilla;2011;4;SL;2;6600;6600
16;País Vasco;01;Araba / Álava;2011;4;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2011;4;Otras;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2011;4;Otras;0;0;0
01;Andalucía;04;Almería;2011;4;Otras;0;0;0
07;Castilla y León;05;Ávila;2011;4;Otras;0;0;0
11;Extremadura;06;Badajoz;2011;4;Otras;1;0;0
04;Illes Balears;07;Illes Balears;2011;4;Otras;0;0;0
09;Cataluña;08;Barcelona;2011;4;Otras;7;36000;36000
07;Castilla y León;09;Burgos;2011;4;Otras;0;0;0
11;Extremadura;10;Cáceres;2011;4;Otras;2;3010;3010
01;Andalucía;11;Cádiz;2011;4;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2011;4;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2011;4;Otras;0;0;0
01;Andalucía;14;Córdoba;2011;4;Otras;1;3000;3000
12;Galicia;15;Coruña, A;2011;4;Otras;1;3100;3100
08;Castilla-La Mancha;16;Cuenca;2011;4;Otras;0;0;0
09;Cataluña;17;Girona;2011;4;Otras;3;3030;3030
01;Andalucía;18;Granada;2011;4;Otras;1;14916;14916
08;Castilla-La Mancha;19;Guadalajara;2011;4;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2011;4;Otras;0;0;0
01;Andalucía;21;Huelva;2011;4;Otras;1;31000;31000
02;Aragón;22;Huesca;2011;4;Otras;0;0;0
01;Andalucía;23;Jaén;2011;4;Otras;0;0;0
07;Castilla y León;24;León;2011;4;Otras;0;0;0
09;Cataluña;25;Lleida;2011;4;Otras;0;0;0
17;La Rioja;26;Rioja, La;2011;4;Otras;0;0;0
12;Galicia;27;Lugo;2011;4;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2011;4;Otras;7;23600;23600
01;Andalucía;29;Málaga;2011;4;Otras;1;700;700
14;Región de Murcia;30;Murcia;2011;4;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2011;4;Otras;0;0;0
12;Galicia;32;Ourense;2011;4;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2011;4;Otras;0;0;0
07;Castilla y León;34;Palencia;2011;4;Otras;0;0;0
05;Canarias;35;Palmas, Las;2011;4;Otras;7;205458;205458
12;Galicia;36;Pontevedra;2011;4;Otras;0;0;0
07;Castilla y León;37;Salamanca;2011;4;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2011;4;Otras;2;23812;23812
06;Cantabria;39;Cantabria;2011;4;Otras;2;3001;3001
07;Castilla y León;40;Segovia;2011;4;Otras;0;0;0
01;Andalucía;41;Sevilla;2011;4;Otras;2;6110;6110
07;Castilla y León;42;Soria;2011;4;Otras;0;0;0
09;Cataluña;43;Tarragona;2011;4;Otras;1;900;900
02;Aragón;44;Teruel;2011;4;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;4;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2011;4;Otras;2;3006;3006
07;Castilla y León;47;Valladolid;2011;4;Otras;1;0;0
16;País Vasco;48;Bizkaia;2011;4;Otras;0;0;0
07;Castilla y León;49;Zamora;2011;4;Otras;0;0;0
02;Aragón;50;Zaragoza;2011;4;Otras;0;0;0
18;Ceuta;51;Ceuta;2011;4;Otras;0;0;0
19;Melilla;52;Melilla;2011;4;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2011;5;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2011;5;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2011;5;SA;3;240000;105000
01;Andalucía;04;Almería;2011;5;SA;0;0;0
07;Castilla y León;05;Ávila;2011;5;SA;0;0;0
11;Extremadura;06;Badajoz;2011;5;SA;0;0;0
04;Illes Balears;07;Illes Balears;2011;5;SA;0;0;0
09;Cataluña;08;Barcelona;2011;5;SA;7;6438020;6275821
07;Castilla y León;09;Burgos;2011;5;SA;0;0;0
11;Extremadura;10;Cáceres;2011;5;SA;0;0;0
01;Andalucía;11;Cádiz;2011;5;SA;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2011;5;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2011;5;SA;0;0;0
01;Andalucía;14;Córdoba;2011;5;SA;0;0;0
12;Galicia;15;Coruña, A;2011;5;SA;2;180000;180000
08;Castilla-La Mancha;16;Cuenca;2011;5;SA;0;0;0
09;Cataluña;17;Girona;2011;5;SA;0;0;0
01;Andalucía;18;Granada;2011;5;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2011;5;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2011;5;SA;0;0;0
01;Andalucía;21;Huelva;2011;5;SA;0;0;0
02;Aragón;22;Huesca;2011;5;SA;0;0;0
01;Andalucía;23;Jaén;2011;5;SA;0;0;0
07;Castilla y León;24;León;2011;5;SA;0;0;0
09;Cataluña;25;Lleida;2011;5;SA;0;0;0
17;La Rioja;26;Rioja, La;2011;5;SA;0;0;0
12;Galicia;27;Lugo;2011;5;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2011;5;SA;23;35198712;34164429
01;Andalucía;29;Málaga;2011;5;SA;1;60000;15000
14;Región de Murcia;30;Murcia;2011;5;SA;1;7700000;7700000
15;C. Foral de Navarra;31;Navarra;2011;5;SA;1;2000000;2000000
12;Galicia;32;Ourense;2011;5;SA;0;0;0
03;Principado de Asturias;33;Asturias;2011;5;SA;1;170000;90000
07;Castilla y León;34;Palencia;2011;5;SA;0;0;0
05;Canarias;35;Palmas, Las;2011;5;SA;0;0;0
12;Galicia;36;Pontevedra;2011;5;SA;0;0;0
07;Castilla y León;37;Salamanca;2011;5;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2011;5;SA;0;0;0
06;Cantabria;39;Cantabria;2011;5;SA;1;150000;150000
07;Castilla y León;40;Segovia;2011;5;SA;0;0;0
01;Andalucía;41;Sevilla;2011;5;SA;0;0;0
07;Castilla y León;42;Soria;2011;5;SA;0;0;0
09;Cataluña;43;Tarragona;2011;5;SA;1;65000;65000
02;Aragón;44;Teruel;2011;5;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;5;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2011;5;SA;3;240182;240182
07;Castilla y León;47;Valladolid;2011;5;SA;2;460101;415025
16;País Vasco;48;Bizkaia;2011;5;SA;2;435000;355000
07;Castilla y León;49;Zamora;2011;5;SA;0;0;0
02;Aragón;50;Zaragoza;2011;5;SA;2;12351000;3687750
18;Ceuta;51;Ceuta;2011;5;SA;0;0;0
19;Melilla;52;Melilla;2011;5;SA;0;0;0
16;País Vasco;01;Araba / Álava;2011;5;SL;83;1380740;1380740
08;Castilla-La Mancha;02;Albacete;2011;5;SL;42;265630;265630
10;Comunitat Valenciana;03;Alacant / Alicante;2011;5;SL;468;4623150;4623150
01;Andalucía;04;Almería;2011;5;SL;104;5749413;5749413
07;Castilla y León;05;Ávila;2011;5;SL;23;888749;888749
11;Extremadura;06;Badajoz;2011;5;SL;80;1477618;1477618
04;Illes Balears;07;Illes Balears;2011;5;SL;243;5743427;5743427
09;Cataluña;08;Barcelona;2011;5;SL;1227;20945597;20945597
07;Castilla y León;09;Burgos;2011;5;SL;46;1622463;1622463
11;Extremadura;10;Cáceres;2011;5;SL;37;720484;720484
01;Andalucía;11;Cádiz;2011;5;SL;127;7124309;7124309
10;Comunitat Valenciana;12;Castelló / Castellón;2011;5;SL;94;4296372;4296372
08;Castilla-La Mancha;13;Ciudad Real;2011;5;SL;67;991672;991672
01;Andalucía;14;Córdoba;2011;5;SL;85;3437430;3437430
12;Galicia;15;Coruña, A;2011;5;SL;162;3732080;3732080
08;Castilla-La Mancha;16;Cuenca;2011;5;SL;18;306520;306520
09;Cataluña;17;Girona;2011;5;SL;134;2261301;2261301
01;Andalucía;18;Granada;2011;5;SL;113;1904171;1904171
08;Castilla-La Mancha;19;Guadalajara;2011;5;SL;25;643584;643584
16;País Vasco;20;Gipuzkoa;2011;5;SL;79;7913813;7913813
01;Andalucía;21;Huelva;2011;5;SL;66;1489733;1489733
02;Aragón;22;Huesca;2011;5;SL;26;735098;735098
01;Andalucía;23;Jaén;2011;5;SL;48;2949536;2949536
07;Castilla y León;24;León;2011;5;SL;51;366255;366255
09;Cataluña;25;Lleida;2011;5;SL;56;1602234;1602234
17;La Rioja;26;Rioja, La;2011;5;SL;40;2468637;2468637
12;Galicia;27;Lugo;2011;5;SL;29;2586249;2586249
13;Comunidad de Madrid;28;Madrid;2011;5;SL;1659;57746531;57746531
01;Andalucía;29;Málaga;2011;5;SL;391;16184099;16184099
14;Región de Murcia;30;Murcia;2011;5;SL;224;4375121;4375121
15;C. Foral de Navarra;31;Navarra;2011;5;SL;81;1471855;1471855
12;Galicia;32;Ourense;2011;5;SL;29;684662;684662
03;Principado de Asturias;33;Asturias;2011;5;SL;125;2534173;2534173
07;Castilla y León;34;Palencia;2011;5;SL;15;116493;116493
05;Canarias;35;Palmas, Las;2011;5;SL;166;2960471;2960471
12;Galicia;36;Pontevedra;2011;5;SL;131;2192320;2192320
07;Castilla y León;37;Salamanca;2011;5;SL;26;174398;174398
05;Canarias;38;Santa Cruz de Tenerife;2011;5;SL;138;1691176;1691176
06;Cantabria;39;Cantabria;2011;5;SL;71;2264240;2264240
07;Castilla y León;40;Segovia;2011;5;SL;14;230958;230958
01;Andalucía;41;Sevilla;2011;5;SL;241;2085937;2085937
07;Castilla y León;42;Soria;2011;5;SL;9;1626778;1626778
09;Cataluña;43;Tarragona;2011;5;SL;125;2674749;2674749
02;Aragón;44;Teruel;2011;5;SL;14;384870;384870
08;Castilla-La Mancha;45;Toledo;2011;5;SL;86;928795;928795
10;Comunitat Valenciana;46;València / Valencia;2011;5;SL;460;35780886;35780886
07;Castilla y León;47;Valladolid;2011;5;SL;75;3164923;3164923
16;País Vasco;48;Bizkaia;2011;5;SL;172;22494137;22494137
07;Castilla y León;49;Zamora;2011;5;SL;18;70398;70398
02;Aragón;50;Zaragoza;2011;5;SL;137;4086152;4086152
18;Ceuta;51;Ceuta;2011;5;SL;5;24076;24076
19;Melilla;52;Melilla;2011;5;SL;11;151412;151412
16;País Vasco;01;Araba / Álava;2011;5;Otras;1;3010;3010
08;Castilla-La Mancha;02;Albacete;2011;5;Otras;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2011;5;Otras;2;8600;8600
01;Andalucía;04;Almería;2011;5;Otras;0;0;0
07;Castilla y León;05;Ávila;2011;5;Otras;0;0;0
11;Extremadura;06;Badajoz;2011;5;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2011;5;Otras;0;0;0
09;Cataluña;08;Barcelona;2011;5;Otras;4;3006;3006
07;Castilla y León;09;Burgos;2011;5;Otras;0;0;0
11;Extremadura;10;Cáceres;2011;5;Otras;0;0;0
01;Andalucía;11;Cádiz;2011;5;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2011;5;Otras;1;3010;3010
08;Castilla-La Mancha;13;Ciudad Real;2011;5;Otras;0;0;0
01;Andalucía;14;Córdoba;2011;5;Otras;1;0;0
12;Galicia;15;Coruña, A;2011;5;Otras;0;0;0
08;Castilla-La Mancha;16;Cuenca;2011;5;Otras;0;0;0
09;Cataluña;17;Girona;2011;5;Otras;3;4920;4920
01;Andalucía;18;Granada;2011;5;Otras;5;3103;3103
08;Castilla-La Mancha;19;Guadalajara;2011;5;Otras;1;0;0
16;País Vasco;20;Gipuzkoa;2011;5;Otras;0;0;0
01;Andalucía;21;Huelva;2011;5;Otras;0;0;0
02;Aragón;22;Huesca;2011;5;Otras;1;6000;6000
01;Andalucía;23;Jaén;2011;5;Otras;0;0;0
07;Castilla y León;24;León;2011;5;Otras;0;0;0
09;Cataluña;25;Lleida;2011;5;Otras;0;0;0
17;La Rioja;26;Rioja, La;2011;5;Otras;1;4000;4000
12;Galicia;27;Lugo;2011;5;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2011;5;Otras;9;3007705;3007705
01;Andalucía;29;Málaga;2011;5;Otras;1;8080;8080
14;Región de Murcia;30;Murcia;2011;5;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2011;5;Otras;0;0;0
12;Galicia;32;Ourense;2011;5;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2011;5;Otras;1;0;0
07;Castilla y León;34;Palencia;2011;5;Otras;1;3200;3200
05;Canarias;35;Palmas, Las;2011;5;Otras;1;12600;12600
12;Galicia;36;Pontevedra;2011;5;Otras;0;0;0
07;Castilla y León;37;Salamanca;2011;5;Otras;1;3100;3100
05;Canarias;38;Santa Cruz de Tenerife;2011;5;Otras;0;0;0
06;Cantabria;39;Cantabria;2011;5;Otras;1;3000;3000
07;Castilla y León;40;Segovia;2011;5;Otras;0;0;0
01;Andalucía;41;Sevilla;2011;5;Otras;3;6000;6000
07;Castilla y León;42;Soria;2011;5;Otras;0;0;0
09;Cataluña;43;Tarragona;2011;5;Otras;0;0;0
02;Aragón;44;Teruel;2011;5;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;5;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2011;5;Otras;0;0;0
07;Castilla y León;47;Valladolid;2011;5;Otras;0;0;0
16;País Vasco;48;Bizkaia;2011;5;Otras;0;0;0
07;Castilla y León;49;Zamora;2011;5;Otras;0;0;0
02;Aragón;50;Zaragoza;2011;5;Otras;5;675006;675006
18;Ceuta;51;Ceuta;2011;5;Otras;0;0;0
19;Melilla;52;Melilla;2011;5;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2011;6;SA;1;60000;60000
08;Castilla-La Mancha;02;Albacete;2011;6;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2011;6;SA;1;100000;100000
01;Andalucía;04;Almería;2011;6;SA;0;0;0
07;Castilla y León;05;Ávila;2011;6;SA;0;0;0
11;Extremadura;06;Badajoz;2011;6;SA;0;0;0
04;Illes Balears;07;Illes Balears;2011;6;SA;0;0;0
09;Cataluña;08;Barcelona;2011;6;SA;6;18440300;18440300
07;Castilla y León;09;Burgos;2011;6;SA;1;100000;100000
11;Extremadura;10;Cáceres;2011;6;SA;0;0;0
01;Andalucía;11;Cádiz;2011;6;SA;1;60000;15000
10;Comunitat Valenciana;12;Castelló / Castellón;2011;6;SA;1;100000;25000
08;Castilla-La Mancha;13;Ciudad Real;2011;6;SA;0;0;0
01;Andalucía;14;Córdoba;2011;6;SA;0;0;0
12;Galicia;15;Coruña, A;2011;6;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2011;6;SA;0;0;0
09;Cataluña;17;Girona;2011;6;SA;0;0;0
01;Andalucía;18;Granada;2011;6;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2011;6;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2011;6;SA;1;90150;90150
01;Andalucía;21;Huelva;2011;6;SA;0;0;0
02;Aragón;22;Huesca;2011;6;SA;0;0;0
01;Andalucía;23;Jaén;2011;6;SA;0;0;0
07;Castilla y León;24;León;2011;6;SA;0;0;0
09;Cataluña;25;Lleida;2011;6;SA;1;60000;15000
17;La Rioja;26;Rioja, La;2011;6;SA;0;0;0
12;Galicia;27;Lugo;2011;6;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2011;6;SA;24;14576900;14024900
01;Andalucía;29;Málaga;2011;6;SA;0;0;0
14;Región de Murcia;30;Murcia;2011;6;SA;3;180000;135000
15;C. Foral de Navarra;31;Navarra;2011;6;SA;1;60000;60000
12;Galicia;32;Ourense;2011;6;SA;1;51400000;12850000
03;Principado de Asturias;33;Asturias;2011;6;SA;2;222000;102000
07;Castilla y León;34;Palencia;2011;6;SA;0;0;0
05;Canarias;35;Palmas, Las;2011;6;SA;0;0;0
12;Galicia;36;Pontevedra;2011;6;SA;2;360000;115000
07;Castilla y León;37;Salamanca;2011;6;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2011;6;SA;1;60000;60000
06;Cantabria;39;Cantabria;2011;6;SA;0;0;0
07;Castilla y León;40;Segovia;2011;6;SA;0;0;0
01;Andalucía;41;Sevilla;2011;6;SA;3;226500;151500
07;Castilla y León;42;Soria;2011;6;SA;0;0;0
09;Cataluña;43;Tarragona;2011;6;SA;1;100000;100000
02;Aragón;44;Teruel;2011;6;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2011;6;SA;1;60300;60300
10;Comunitat Valenciana;46;València / Valencia;2011;6;SA;5;9289769;6676966
07;Castilla y León;47;Valladolid;2011;6;SA;1;62000;62000
16;País Vasco;48;Bizkaia;2011;6;SA;2;18110300;18110300
07;Castilla y León;49;Zamora;2011;6;SA;0;0;0
02;Aragón;50;Zaragoza;2011;6;SA;2;520000;520000
18;Ceuta;51;Ceuta;2011;6;SA;0;0;0
19;Melilla;52;Melilla;2011;6;SA;0;0;0
16;País Vasco;01;Araba / Álava;2011;6;SL;49;3453432;3453432
08;Castilla-La Mancha;02;Albacete;2011;6;SL;47;263284;263284
10;Comunitat Valenciana;03;Alacant / Alicante;2011;6;SL;330;7502724;7502724
01;Andalucía;04;Almería;2011;6;SL;100;14063932;14063932
07;Castilla y León;05;Ávila;2011;6;SL;15;208214;208214
11;Extremadura;06;Badajoz;2011;6;SL;43;1356570;1356570
04;Illes Balears;07;Illes Balears;2011;6;SL;197;3857061;3857061
09;Cataluña;08;Barcelona;2011;6;SL;1003;16563465;16563465
07;Castilla y León;09;Burgos;2011;6;SL;32;962117;962117
